ID_Muestreo,zona,I_PREPALIMENTOS_TIEMPO,J_LIMPIEZAVIV_TIEMPO,L1_LAVAROPA,L2_DOBLAROPA,L3_PLANCHA,L4_CALZADO,L_LIMPIEZAROPA_TIEMPO,O_CUIDOMENOR12_TIEMPO,P_CUIDO12MAS_TIEMPO,TDNR_TIEMPO,Relacion_parentesco,Sexo,niv_escolaridad,Estado_conyugal,Mantiene_hogar,Total
3,Urbano,19.8333333333333,3.5,2.0,,,,2.33333333333333,8.5,,37.5833333333333,Jefa o jefe,Mujer,Tercero secundaria académica,Divorciado(a),No,36.1666666666667
3,Urbano,1.0,1.66666666666667,1.0,1.0,,,2.0,16.5833333333333,,21.25,Hijo(a),Mujer,Dos años  parauniversitaria,Casado(a),Sí,23.25
3,Urbano,,0.583333333333333,0.166666666666667,,,,0.166666666666667,,,0.75,Hijo(a),Hombre,Primero secundaria académica,Soltero(a),Sí,0.916666666666667
3,Urbano,,0.5,,,,,,2.08333333333333,,4.0,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,En unión libre o juntado(a),Sí,2.58333333333333
3,Urbano,26.9166666666667,8.58333333333333,1.0,1.0,0.5,,2.5,13.0,,51.0,Esposo(a) o compañero(a),Mujer,Primero secundaria académica,En unión libre o juntado(a),Sí,53.5
4,Urbano,16.5,4.83333333333333,1.0,0.25,,0.166666666666667,1.41666666666667,,,24.5,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,Divorciado(a),Sí,24.1666666666667
4,Urbano,13.0,8.25,,,,,,,,25.25,Hermano(a),Mujer,Quinto primaria,Soltero(a),No,21.25
4,Urbano,24.5,9.96666666666667,2.5,1.33333333333333,,,3.83333333333333,0.333333333333333,,38.9666666666667,Esposo(a) o compañero(a),Mujer,Primero secundaria académica,Casado(a),No,42.4666666666667
4,Urbano,0.583333333333333,1.16666666666667,,0.166666666666667,,,0.166666666666667,,,1.91666666666667,Nieto(a),Mujer,Sexto primaria,Soltero(a),No,2.08333333333333
4,Urbano,21.1666666666667,9.08333333333333,1.16666666666667,0.666666666666667,,,1.83333333333333,,4.25,36.3333333333333,Jefa o jefe,Mujer,Sexto primaria,En unión libre o juntado(a),No,38.1666666666667
4,Urbano,0.666666666666667,1.33333333333333,,0.666666666666667,,,0.666666666666667,,,2.66666666666667,Hijo(a),Mujer,Primero secundaria académica,Soltero(a),No,3.33333333333333
4,Urbano,18.3333333333333,4.16666666666667,2.0,0.5,1.66666666666667,,4.16666666666667,,1.5,31.75,Jefa o jefe,Mujer,Quinto secundaria académica con título de bachiller,Soltero(a),Sí,32.3333333333333
4,Urbano,,0.166666666666667,,,0.5,,0.5,,,0.666666666666667,Hijo(a),Hombre,Primero secundaria académica,Soltero(a),No,1.16666666666667
4,Urbano,17.0833333333333,14.1666666666667,3.0,1.5,,,4.5,,,35.75,Jefa o jefe,Mujer,Tercero secundaria académica,En unión libre o juntado(a),No,40.25
4,Urbano,8.91666666666667,2.0,,,,,,6.58333333333333,3.75,23.9166666666667,Jefa o jefe,Hombre,Segundo secundario académica,Casado(a),Sí,21.25
4,Urbano,10.25,6.66666666666667,,1.0,,,1.0,8.16666666666667,0.666666666666667,30.0833333333333,Esposo(a) o compañero(a),Mujer,Segundo secundario académica,Casado(a),Sí,27.75
4,Urbano,,2.33333333333333,,,,,,,,2.33333333333333,Hijo(a),Hombre,Quinto primaria,Soltero(a),No,2.33333333333333
4,Urbano,7.0,15.8333333333333,8.0,,,,8.0,,,30.8333333333333,Jefa o jefe,Mujer,Cuatro años de  universidad,Separado,Sí,38.8333333333333
4,Urbano,15.75,10.5,1.4,0.666666666666667,1.75,0.25,4.06666666666667,5.08333333333333,,37.7333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,39.4666666666667
4,Urbano,1.0,4.08333333333333,,0.666666666666667,,,0.666666666666667,,,6.91666666666667,Hijo(a),Hombre,Quinto primaria,Soltero(a),No,6.41666666666667
4,Urbano,12.75,11.6666666666667,1.5,1.5,,0.5,3.5,0.333333333333333,,29.5833333333333,Esposo(a) o compañero(a),Mujer,Segundo secundario académica,En unión libre o juntado(a),Sí,31.75
4,Urbano,4.25,2.83333333333333,,1.0,,,1.0,1.66666666666667,,10.9166666666667,Hijastro(a),Hombre,Segundo secundario académica,Soltero(a),No,10.75
23,Urbano,6.1,6.46666666666667,3.5,1.75,0.166666666666667,0.666666666666667,6.08333333333333,,,26.4833333333333,Jefa o jefe,Mujer,Seis años de  universidad,Divorciado(a),Sí,24.7333333333333
23,Urbano,26.8333333333333,8.25,2.25,1.16666666666667,,,3.41666666666667,,,45.5,Esposo(a) o compañero(a),Mujer,Tercero secundaria académica,Casado(a),No,41.9166666666667
23,Urbano,27.4166666666667,8.25,7.58333333333333,,0.416666666666667,,8.0,16.5833333333333,2.33333333333333,62.5833333333333,Hijo(a),Mujer,Tercero secundaria académica,Casado(a),No,70.5833333333333
23,Urbano,0.666666666666667,1.25,,0.333333333333333,,,0.333333333333333,0.583333333333333,,3.0,Nieto(a),Hombre,Primero secundaria académica,Soltero(a),No,3.16666666666667
23,Urbano,33.25,10.5833333333333,0.5,0.5,,,1.0,,,47.5833333333333,Jefa o jefe,Mujer,Tercero secundaria académica,Casado(a),Sí,45.8333333333333
23,Urbano,0.5,3.33333333333333,,0.333333333333333,,0.25,0.583333333333333,,,9.83333333333333,Esposo(a) o compañero(a),Hombre,Sexto secundaria técnica con título de bachiller,Casado(a),Sí,5.0
23,Urbano,17.1666666666667,7.33333333333333,0.25,0.5,0.416666666666667,0.416666666666667,1.58333333333333,,,32.1666666666667,Jefa o jefe,Hombre,Primero secundaria académica,Divorciado(a),Sí,27.6666666666667
23,Urbano,2.5,7.66666666666667,1.5,0.333333333333333,,,1.83333333333333,,,13.0,Hijo(a),Mujer,Sexto secundaria técnica sin título de bachiller,Soltero(a),No,13.8333333333333
23,Urbano,8.0,7.33333333333333,0.166666666666667,0.666666666666667,,1.0,1.83333333333333,,,37.0833333333333,Hijo(a),Hombre,Segundo secundario académica,Soltero(a),No,19.0
23,Urbano,5.08333333333333,6.25,0.333333333333333,,0.166666666666667,,0.5,,,14.3333333333333,Hijo(a),Mujer,Primero secundaria técnica,Soltero(a),No,12.3333333333333
23,Urbano,27.5,24.75,3.5,1.0,,,4.5,,,63.5833333333333,Jefa o jefe,Mujer,Cuarto primaria,Casado(a),No,61.25
23,Urbano,11.25,9.16666666666667,,,,0.5,0.5,,6.0,32.9166666666667,Esposo(a) o compañero(a),Hombre,Primero primaria,Casado(a),Sí,27.4166666666667
23,Urbano,8.75,13.3333333333333,1.66666666666667,,0.75,0.416666666666667,2.83333333333333,,0.5,27.8333333333333,Nieto(a),Hombre,Cuarto secundaria académica,Soltero(a),Sí,28.25
23,Urbano,1.58333333333333,3.0,,,,,,,0.833333333333333,6.91666666666667,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,Casado(a),Sí,5.41666666666667
23,Urbano,7.25,2.08333333333333,0.166666666666667,0.333333333333333,,,0.5,,0.0833333333333333,10.5833333333333,Esposo(a) o compañero(a),Mujer,Tres años de maestría o doctorado,Casado(a),Sí,10.4166666666667
23,Urbano,4.16666666666667,5.66666666666667,0.333333333333333,0.5,,,0.833333333333333,,,14.4166666666667,Hijo(a),Hombre,Cuatro años de  universidad,Soltero(a),Sí,11.5
23,Urbano,2.58333333333333,1.66666666666667,,0.333333333333333,,,0.333333333333333,,,7.08333333333333,Hijo(a),Mujer,Primero secundaria académica,Soltero(a),No,4.91666666666667
23,Urbano,11.0,20.5,,,,,,,,32.5,Jefa o jefe,Hombre,Tercero secundaria académica,Casado(a),Sí,31.5
23,Urbano,1.16666666666667,1.75,,,,,,,,14.25,Jefa o jefe,Hombre,Seis años de  universidad,Divorciado(a),Sí,2.91666666666667
23,Urbano,10.5,5.5,0.75,0.5,,,1.25,,,29.25,Jefa o jefe,Mujer,Tres años de maestría o doctorado,Divorciado(a),Sí,18.5
23,Urbano,15.9166666666667,14.9166666666667,,,,,,,,31.5,Jefa o jefe,Hombre,Seis años de  universidad,Casado(a),Sí,30.8333333333333
23,Urbano,,0.583333333333333,0.333333333333333,,,0.333333333333333,0.666666666666667,10.5,,13.25,Hijo(a),Hombre,Un  año de universidad,Soltero(a),Sí,12.4166666666667
46,Urbano,2.91666666666667,1.33333333333333,,,,0.583333333333333,0.583333333333333,1.0,,19.8333333333333,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,6.41666666666667
46,Urbano,10.5,17.9166666666667,2.0,4.75,,1.58333333333333,8.33333333333333,12.25,,50.0,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,57.3333333333333
46,Urbano,1.5,0.583333333333333,,,,,,26.9166666666667,,31.5,Hijo(a),Mujer,Quinto secundaria académica con título de bachiller,Soltero(a),Sí,29.0
46,Urbano,14.8333333333333,15.5833333333333,,,,0.416666666666667,0.416666666666667,1.66666666666667,,32.5,Hijo(a),Mujer,Tercero secundaria académica,Soltero(a),Sí,32.9166666666667
46,Urbano,8.83333333333333,10.1666666666667,,,,,,,,26.5,Jefa o jefe,Hombre,Primero secundaria académica,Casado(a),Sí,19.0
46,Urbano,12.25,20.1666666666667,1.66666666666667,2.5,2.0,,6.16666666666667,41.0,,83.75,Hijo(a),Mujer,Primero secundaria académica,En unión libre o juntado(a),No,85.75
46,Urbano,6.0,0.166666666666667,,0.333333333333333,,,0.333333333333333,,0.166666666666667,9.91666666666667,Jefa o jefe,Hombre,Seis años de  universidad,Casado(a),Sí,7.0
46,Urbano,18.8833333333333,19.9166666666667,2.0,0.666666666666667,,1.0,3.66666666666667,,,54.2166666666667,Esposo(a) o compañero(a),Mujer,Sexto secundaria técnica con título de bachiller,Casado(a),No,46.1333333333333
46,Urbano,14.0,2.11666666666667,,,,,1.0,,,17.1166666666667,Jefa o jefe,Hombre,Seis años de  universidad,Casado(a),Sí,17.1166666666667
46,Urbano,5.0,3.58333333333333,,,,1.0,1.0,2.0,1.16666666666667,26.6666666666667,Suegro(a),Hombre,Cinco años de  universidad,Casado(a),Sí,13.75
46,Urbano,0.833333333333333,2.16666666666667,,0.166666666666667,,,0.166666666666667,,,3.33333333333333,Hijo(a),Mujer,Tres años  de universidad,Soltero(a),No,3.33333333333333
24,Urbano,22.9166666666667,18.6166666666667,0.833333333333333,1.33333333333333,,0.166666666666667,2.33333333333333,3.46666666666667,0.583333333333333,48.5,Jefa o jefe,Mujer,Tercero secundaria académica,Separado,Sí,50.25
24,Urbano,,1.16666666666667,,,,,,,,1.16666666666667,Hijo(a),Hombre,Sexto primaria,Soltero(a),No,1.16666666666667
24,Urbano,1.75,1.25,,,,0.416666666666667,0.416666666666667,0.25,,3.83333333333333,Hijo(a),Hombre,Segundo secundario académica,Soltero(a),No,4.08333333333333
24,Urbano,4.5,1.16666666666667,1.0,0.666666666666667,0.75,,2.41666666666667,,,10.1333333333333,Jefa o jefe,Hombre,Cuatro años de  universidad,Casado(a),Sí,10.5
24,Urbano,9.41666666666667,6.66666666666667,0.5,0.333333333333333,0.25,,1.25,15.35,,34.1,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica con título de bachiller,Casado(a),No,33.7666666666667
24,Urbano,17.5,14.5,,1.0,3.5,1.16666666666667,5.66666666666667,,,41.1666666666667,Esposo(a) o compañero(a),Hombre,Seis años de  universidad,Casado(a),Sí,43.3333333333333
24,Urbano,0.25,1.75,,0.333333333333333,,,0.333333333333333,,,3.33333333333333,Jefa o jefe,Hombre,Primero secundaria académica,Soltero(a),Sí,2.66666666666667
24,Urbano,23.9166666666667,7.63333333333333,5.0,1.66666666666667,,,7.66666666666667,,,42.5833333333333,"Padre, madre",Mujer,Primero secundaria académica,Soltero(a),No,45.8833333333333
24,Urbano,20.6833333333333,11.75,1.33333333333333,0.883333333333333,0.416666666666667,0.166666666666667,2.8,16.5,,52.9833333333333,Jefa o jefe,Mujer,Tercero secundaria académica,Divorciado(a),Sí,54.5333333333333
24,Urbano,25.5,20.0,1.5,1.0,,,2.5,,6.0,57.8333333333333,Jefa o jefe,Mujer,Sexto primaria,Soltero(a),No,56.5
24,Urbano,37.9166666666667,15.75,2.5,1.5,0.666666666666667,,4.66666666666667,6.16666666666667,0.666666666666667,72.5833333333333,Jefa o jefe,Mujer,Primero secundaria académica,Divorciado(a),No,69.8333333333333
24,Urbano,,4.35,,,,0.5,0.5,,,12.35,Esposo(a) o compañero(a),Hombre,Ninguno,En unión libre o juntado(a),Sí,5.35
24,Urbano,13.0666666666667,11.0833333333333,1.0,0.5,,,1.5,,5.0,30.65,Jefa o jefe,Mujer,Primero primaria,En unión libre o juntado(a),Sí,32.15
24,Urbano,1.25,4.41666666666667,,,,,,2.33333333333333,,18.9166666666667,Jefa o jefe,Hombre,Cuarto secundaria académica,En unión libre o juntado(a),Sí,8.0
24,Urbano,20.0833333333333,9.5,4.5,2.0,0.416666666666667,2.5,9.41666666666667,8.33333333333333,,49.6666666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),Sí,56.75
24,Urbano,23.5833333333333,7.58333333333333,4.0,1.0,,,5.0,,,38.1666666666667,Jefa o jefe,Mujer,Tercero primaria,Separado,No,41.1666666666667
24,Urbano,6.13333333333333,3.0,5.08333333333333,1.75,,0.416666666666667,7.25,,,18.3833333333333,Nieto(a),Mujer,Sexto primaria,Soltero(a),No,23.6333333333333
24,Urbano,1.91666666666667,13.1666666666667,1.75,1.16666666666667,,,2.91666666666667,,,20.8333333333333,Yerno o nuera,Hombre,Quinto secundaria académica con título de bachiller,En unión libre o juntado(a),Sí,20.9166666666667
47,Urbano,16.5,18.8333333333333,1.16666666666667,0.5,1.5,0.583333333333333,3.75,13.3333333333333,,55.0833333333333,Jefa o jefe,Mujer,Sexto primaria,En unión libre o juntado(a),No,56.1666666666667
47,Urbano,27.5,21.4666666666667,2.5,1.08333333333333,1.25,,4.83333333333333,2.0,,57.55,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica con título de bachiller,En unión libre o juntado(a),No,60.6333333333333
47,Urbano,20.5666666666667,3.83333333333333,0.333333333333333,0.166666666666667,,0.166666666666667,0.666666666666667,,,26.2333333333333,Hermano(a),Mujer,Tercero secundaria académica,Soltero(a),No,25.7333333333333
47,Urbano,22.0,9.58333333333334,1.0,1.5,1.0,,3.5,44.5,,79.5833333333333,Jefa o jefe,Mujer,Quinto secundaria académica con título de bachiller,Soltero(a),Sí,83.0833333333333
47,Urbano,6.0,1.75,,0.8,2.5,0.416666666666667,3.71666666666667,6.58333333333333,,23.7166666666667,Hijo(a),Hombre,Cinco años de  universidad,En unión libre o juntado(a),Sí,21.7666666666667
61,Rural,16.6833333333333,43.7,0.55,0.733333333333333,,,1.28333333333333,,,69.55,Jefa o jefe,Mujer,Cuatro años de  universidad,Divorciado(a),Sí,62.95
61,Rural,20.0,8.25,1.0,4.0,,,5.0,33.5,,70.25,Jefa o jefe,Mujer,Un  año de universidad,Casado(a),No,71.75
61,Rural,,3.33333333333333,,,,,,2.5,,6.33333333333333,Esposo(a) o compañero(a),Hombre,Segundo secundario académica,Casado(a),Sí,5.83333333333333
61,Rural,17.75,15.8333333333333,1.0,0.5,,,1.5,,1.16666666666667,40.25,Jefa o jefe,Mujer,Cuarto primaria,En unión libre o juntado(a),Sí,37.75
61,Rural,14.8166666666667,9.58333333333333,0.783333333333333,0.5,0.333333333333333,0.25,1.86666666666667,19.0,,47.7666666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,47.1333333333333
61,Rural,21.1,6.75,5.0,2.5,1.75,,9.25,,,40.1,Jefa o jefe,Mujer,Sexto primaria,Viudo(a),Sí,46.35
61,Rural,5.66666666666667,1.0,,,,,,,,9.66666666666667,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,Casado(a),Sí,6.66666666666667
61,Rural,28.8333333333333,7.5,6.0,1.0,2.5,,9.5,,,48.8333333333333,Esposo(a) o compañero(a),Mujer,Tercero secundaria académica,Casado(a),No,55.3333333333333
61,Rural,,4.08333333333333,,0.333333333333333,,0.416666666666667,0.75,,,4.83333333333333,Hijo(a),Mujer,Quinto secundaria académica sin título de bachiller,Soltero(a),No,5.58333333333333
61,Rural,30.2166666666667,9.25,,1.0,,,1.0,,,48.55,Jefa o jefe,Hombre,Segundo primaria,Casado(a),Sí,41.4666666666667
61,Rural,6.96666666666667,4.66666666666667,1.0,0.5,,,1.5,12.4833333333333,,25.6166666666667,Jefa o jefe,Mujer,Quinto primaria,Soltero(a),Sí,27.1166666666667
61,Rural,3.71666666666667,9.5,,,,1.16666666666667,1.16666666666667,,0.25,18.3,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,15.8
61,Rural,26.25,14.5833333333333,0.433333333333333,0.166666666666667,,,0.6,,,48.1833333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,42.0333333333333
25,Urbano,12.8333333333333,13.0,,,,,,,,26.8333333333333,Jefa o jefe,Hombre,Cuatro años de  universidad,En unión libre o juntado(a),Sí,25.8333333333333
25,Urbano,24.4166666666667,10.6666666666667,4.0,1.0,1.0,,6.0,,,41.0833333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,47.0833333333333
25,Urbano,6.16666666666667,1.33333333333333,2.0,0.5,0.5,,3.0,,,11.5,Otro(a) familiar,Mujer,Un  año de universidad,Soltero(a),Sí,13.5
25,Urbano,15.1666666666667,9.58333333333334,3.0,0.75,0.416666666666667,,4.16666666666667,,,31.4166666666667,Jefa o jefe,Mujer,Sexto primaria,Separado,Sí,33.0833333333333
25,Urbano,6.41666666666667,5.46666666666667,,,,,,,,16.55,"Padre, madre",Mujer,Quinto secundaria académica con título de bachiller,Separado,Sí,11.8833333333333
25,Urbano,24.0833333333333,11.0833333333333,3.0,1.0,,0.5,4.5,37.8333333333333,,80.75,Esposo(a) o compañero(a),Mujer,Un  año de universidad,Casado(a),No,82.0
25,Urbano,6.5,1.83333333333333,,,,0.166666666666667,0.166666666666667,,,10.75,Jefa o jefe,Hombre,Tres años  de universidad,Casado(a),Sí,8.66666666666667
5,Urbano,23.7166666666667,7.58333333333333,2.5,2.0,1.5,0.416666666666667,6.41666666666667,12.65,,56.1833333333333,Jefa o jefe,Mujer,Sexto primaria,Casado(a),No,56.7833333333333
5,Urbano,2.5,0.833333333333333,,,,,,1.75,,5.08333333333333,Esposo(a) o compañero(a),Hombre,Sexto primaria,Casado(a),Sí,5.08333333333333
5,Urbano,,,,,,,,,,,Jefa o jefe,Mujer,Quinto primaria,Separado,No,0.0
5,Urbano,27.6666666666667,7.41666666666667,2.5,0.333333333333333,,,2.83333333333333,1.16666666666667,,40.25,Yerno o nuera,Mujer,Sexto primaria,En unión libre o juntado(a),No,41.9166666666667
5,Urbano,,0.5,,,,,,15.0,,18.5,Hijo(a),Hombre,Tercero primaria,En unión libre o juntado(a),Sí,15.5
5,Urbano,14.25,8.08333333333333,4.0,1.5,1.0,1.0,7.5,24.0,,59.5,Jefa o jefe,Mujer,Sexto primaria,Separado,Sí,61.3333333333333
5,Urbano,14.6666666666667,26.0,1.0,1.0,,,2.0,5.41666666666667,,51.0,Hijo(a),Mujer,Segundo secundario académica,Soltero(a),No,50.0833333333333
5,Urbano,,0.0833333333333333,,,,,,,,1.08333333333333,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,Casado(a),Sí,0.0833333333333333
5,Urbano,8.75,9.35,,,,,1.0,,,19.1,Esposo(a) o compañero(a),Mujer,Tercero primaria,Casado(a),No,19.1
5,Urbano,1.16666666666667,0.583333333333333,,,,1.0,1.0,,,2.75,Hijo(a),Mujer,Segundo secundario académica,Soltero(a),No,3.75
5,Urbano,,1.75,,,,,,,,5.25,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,1.75
5,Urbano,22.0,5.7,0.283333333333333,0.25,,0.333333333333333,1.03333333333333,,0.1,31.3333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,29.7
5,Urbano,0.7,1.66666666666667,,,,,,,,2.36666666666667,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,2.36666666666667
5,Urbano,19.3333333333333,16.5833333333333,2.5,1.66666666666667,,,4.16666666666667,1.75,,44.8333333333333,Jefa o jefe,Mujer,Sexto primaria,En unión libre o juntado(a),No,46.0
5,Urbano,13.3333333333333,7.25,2.16666666666667,,,,2.16666666666667,19.1666666666667,,44.3333333333333,Esposo(a) o compañero(a),Mujer,Tercero secundaria académica,En unión libre o juntado(a),Sí,44.0833333333333
5,Urbano,21.1666666666667,11.5833333333333,5.0,2.5,,0.0833333333333333,7.58333333333333,8.53333333333333,,49.8666666666667,Jefa o jefe,Mujer,Cuarto primaria,Separado,Sí,56.45
5,Urbano,12.75,0.5,0.416666666666667,0.333333333333333,,,0.75,14.3333333333333,,28.5,Yerno o nuera,Hombre,Sexto secundaria técnica sin título de bachiller,En unión libre o juntado(a),Sí,29.0833333333333
5,Urbano,9.16666666666667,1.83333333333333,,,,,,,,12.0,Hijo(a),Mujer,Segundo secundario académica,Soltero(a),Sí,11.0
5,Urbano,10.8333333333333,4.08333333333333,8.33333333333333,,,,8.33333333333333,5.25,,31.5,Hijo(a),Mujer,Cuarto secundaria académica,En unión libre o juntado(a),Sí,36.8333333333333
5,Urbano,,4.16666666666667,,,,,,,,7.25,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,4.16666666666667
5,Urbano,28.5833333333333,12.0,6.0,0.5,,,6.5,2.33333333333333,,52.9166666666667,Esposo(a) o compañero(a),Mujer,Quinto primaria,Casado(a),No,55.9166666666667
5,Urbano,13.4166666666667,5.91666666666667,2.16666666666667,,,,2.16666666666667,,,27.1666666666667,Jefa o jefe,Mujer,Un  año de universidad,Separado,Sí,23.6666666666667
5,Urbano,,6.0,6.0,,,1.0,7.0,,,13.0,Hijo(a),Mujer,Un año parauniversitaria,Soltero(a),No,20.0
5,Urbano,,1.33333333333333,,,,,,,,1.33333333333333,Hijo(a),Mujer,Quinto secundaria académica sin título de bachiller,Soltero(a),No,1.33333333333333
62,Rural,21.0,15.9166666666667,7.0,3.5,1.0,0.25,12.25,,,60.6666666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,60.9166666666667
62,Rural,,2.0,,,,0.166666666666667,0.166666666666667,,6.0,11.8333333333333,Jefa o jefe,Hombre,Primero secundaria técnica,Casado(a),Sí,8.33333333333333
62,Rural,27.3333333333333,9.0,4.0,1.0,0.5,0.333333333333333,5.83333333333333,,,42.3333333333333,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica sin título de bachiller,Casado(a),No,48.0
62,Rural,23.5,16.0833333333333,3.0,1.0,,,4.0,,,46.0833333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,47.5833333333333
62,Rural,2.25,5.41666666666667,,1.0,,,1.0,,,8.66666666666667,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,9.66666666666667
62,Rural,4.25,2.08333333333333,,0.5,,0.25,0.75,,,7.5,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,7.83333333333333
62,Rural,10.5,1.75,,,,,,,9.41666666666667,26.6666666666667,Jefa o jefe,Mujer,Tercero primaria,Casado(a),No,21.6666666666667
62,Rural,,1.91666666666667,,,,,,3.33333333333333,,7.25,Jefa o jefe,Hombre,Ninguno,En unión libre o juntado(a),Sí,5.25
62,Rural,17.0,7.8,4.0,4.0,0.5,,8.5,12.5833333333333,,47.3833333333333,Esposo(a) o compañero(a),Mujer,Quinto primaria,En unión libre o juntado(a),No,54.3833333333333
